"","ohi_rgn","species","rgn_typ","rgn_nam","probability"
"50382",5,"Epinephelus chlorostigma","eez","New Caledonia",0
"50383",6,"Epinephelus chlorostigma","eez","Vanuatu",0
"50384",7,"Epinephelus chlorostigma","eez","Solomon Islands",0
"50385",8,"Epinephelus chlorostigma","eez","Palau",0
"50386",9,"Epinephelus chlorostigma","eez","Micronesia",0
"50387",10,"Epinephelus chlorostigma","eez","Nauru",0
"50388",11,"Epinephelus chlorostigma","eez","Marshall Islands",0
"50389",13,"Epinephelus chlorostigma","eez","Northern Mariana Islands and Guam",0
"50390",14,"Epinephelus chlorostigma","eez","Taiwan",0
"50391",15,"Epinephelus chlorostigma","eez","Philippines",0
"50392",16,"Epinephelus chlorostigma","eez","Australia",0
"50393",17,"Epinephelus chlorostigma","eez","Papua New Guinea",0
"50394",18,"Epinephelus chlorostigma","eez","Fiji",0
"50395",19,"Epinephelus chlorostigma","eez","Tuvalu",0
"50396",20,"Epinephelus chlorostigma","eez","South Korea",0
"50397",24,"Epinephelus chlorostigma","eez","Cambodia",0
"50398",25,"Epinephelus chlorostigma","eez","Thailand",0
"50399",26,"Epinephelus chlorostigma","eez","Andaman and Nicobar",0
"50400",28,"Epinephelus chlorostigma","eez","Comoro Islands",0
"50401",29,"Epinephelus chlorostigma","eez","Mayotte",0
"50402",30,"Epinephelus chlorostigma","eez","Glorioso Islands",0
"50403",31,"Epinephelus chlorostigma","eez","Seychelles",0
"50404",32,"Epinephelus chlorostigma","eez","R_union",0
"50405",33,"Epinephelus chlorostigma","eez","Juan de Nova Island",0
"50406",34,"Epinephelus chlorostigma","eez","Bassas da India",0
"50407",35,"Epinephelus chlorostigma","eez","Ile Europa",0
"50408",36,"Epinephelus chlorostigma","eez","Ile Tromelin",0
"50409",37,"Epinephelus chlorostigma","eez","Mauritius",0
"50410",38,"Epinephelus chlorostigma","eez","British Indian Ocean Territory",0
"50411",39,"Epinephelus chlorostigma","eez","Maldives",0
"50412",40,"Epinephelus chlorostigma","eez","Sri Lanka",0
"50413",41,"Epinephelus chlorostigma","eez","Mozambique",0
"50414",42,"Epinephelus chlorostigma","eez","Madagascar",0
"50415",43,"Epinephelus chlorostigma","eez","Kenya",0
"50416",44,"Epinephelus chlorostigma","eez","Somalia",0
"50417",45,"Epinephelus chlorostigma","eez","Eritrea",0
"50418",46,"Epinephelus chlorostigma","eez","Djibouti",0
"50419",47,"Epinephelus chlorostigma","eez","Yemen",0
"50420",48,"Epinephelus chlorostigma","eez","Oman",0
"50421",49,"Epinephelus chlorostigma","eez","Sudan",0
"50422",50,"Epinephelus chlorostigma","eez","Saudi Arabia",0
"50423",51,"Epinephelus chlorostigma","eez","Kuwait",0
"50424",53,"Epinephelus chlorostigma","eez","Pakistan",0
"50425",54,"Epinephelus chlorostigma","eez","United Arab Emirates",0
"50426",102,"Epinephelus chlorostigma","eez","South Africa",0
"50427",151,"Epinephelus chlorostigma","eez","American Samoa",0
"50428",152,"Epinephelus chlorostigma","eez","Samoa",0
"50429",155,"Epinephelus chlorostigma","eez","Tonga",0
"50430",156,"Epinephelus chlorostigma","eez","Tokelau",0
"50431",157,"Epinephelus chlorostigma","eez","Phoenix Group",0
"50432",158,"Epinephelus chlorostigma","eez","Howland Island and Baker Island",0
"50433",159,"Epinephelus chlorostigma","eez","Johnston Atoll",0
"50434",161,"Epinephelus chlorostigma","eez","Wallis and Futuna",0
"50435",162,"Epinephelus chlorostigma","eez","New Zealand",0
"50436",163,"Epinephelus chlorostigma","eez","United States",0
"50437",190,"Epinephelus chlorostigma","eez","Qatar",0
"50438",191,"Epinephelus chlorostigma","eez","Iran",0
"50439",202,"Epinephelus chlorostigma","eez","Tanzania",0
"50440",203,"Epinephelus chlorostigma","eez","India",0
"50441",205,"Epinephelus chlorostigma","eez","Myanmar",0
"50442",206,"Epinephelus chlorostigma","eez","Malaysia",0
"50443",207,"Epinephelus chlorostigma","eez","Vietnam",0
"50444",209,"Epinephelus chlorostigma","eez","China",0
"50445",210,"Epinephelus chlorostigma","eez","Japan",0
"50446",212,"Epinephelus chlorostigma","eez","Kiribati",0
"50447",214,"Epinephelus chlorostigma","eez","Egypt",0
"50448",216,"Epinephelus chlorostigma","eez","Indonesia",0
"50449",231,"Epinephelus chlorostigma","eez","East Timor",0
"50450",237,"Epinephelus chlorostigma","eez","Oecussi Ambeno",0
"50451",247,"Epinephelus chlorostigma","eez","Brunei",0
"50452",269,"Epinephelus chlorostigma","fao","Indian Ocean, Western",0
"50453",272,"Epinephelus chlorostigma","fao","Pacific, Northwest",0
"50454",276,"Epinephelus chlorostigma","fao","Pacific, Southwest",0
"50455",1,"Epinephelus areolatus","eez","Cocos Islands",0.5
"50456",2,"Epinephelus areolatus","eez","Christmas Island",0.5
"50457",3,"Epinephelus areolatus","eez","Norfolk Island",0.5
"50458",5,"Epinephelus areolatus","eez","New Caledonia",0.5
"50459",6,"Epinephelus areolatus","eez","Vanuatu",0.5
"50460",7,"Epinephelus areolatus","eez","Solomon Islands",0.5
"50461",8,"Epinephelus areolatus","eez","Palau",0.5
"50462",9,"Epinephelus areolatus","eez","Micronesia",0.5
"50463",10,"Epinephelus areolatus","eez","Nauru",0.5
"50464",11,"Epinephelus areolatus","eez","Marshall Islands",0.5
"50465",12,"Epinephelus areolatus","eez","Wake Island",0.5
"50466",13,"Epinephelus areolatus","eez","Northern Mariana Islands and Guam",0.5
"50467",14,"Epinephelus areolatus","eez","Taiwan",0.5
"50468",15,"Epinephelus areolatus","eez","Philippines",0.5
"50469",16,"Epinephelus areolatus","eez","Australia",0.5
"50470",17,"Epinephelus areolatus","eez","Papua New Guinea",0.5
"50471",18,"Epinephelus areolatus","eez","Fiji",0.5
"50472",19,"Epinephelus areolatus","eez","Tuvalu",0.5
"50473",24,"Epinephelus areolatus","eez","Cambodia",0.5
"50474",25,"Epinephelus areolatus","eez","Thailand",0.5
"50475",26,"Epinephelus areolatus","eez","Andaman and Nicobar",0.5
"50476",28,"Epinephelus areolatus","eez","Comoro Islands",0.5
"50477",29,"Epinephelus areolatus","eez","Mayotte",0.5
"50478",30,"Epinephelus areolatus","eez","Glorioso Islands",0.5
"50479",31,"Epinephelus areolatus","eez","Seychelles",0.5
"50480",32,"Epinephelus areolatus","eez","R_union",0.5
"50481",33,"Epinephelus areolatus","eez","Juan de Nova Island",0.5
"50482",34,"Epinephelus areolatus","eez","Bassas da India",0.5
"50483",35,"Epinephelus areolatus","eez","Ile Europa",0.5
"50484",36,"Epinephelus areolatus","eez","Ile Tromelin",0.5
"50485",37,"Epinephelus areolatus","eez","Mauritius",0.5
"50486",38,"Epinephelus areolatus","eez","British Indian Ocean Territory",0.5
"50487",39,"Epinephelus areolatus","eez","Maldives",0.5
"50488",40,"Epinephelus areolatus","eez","Sri Lanka",0.5
"50489",41,"Epinephelus areolatus","eez","Mozambique",0.5
"50490",42,"Epinephelus areolatus","eez","Madagascar",0.5
"50491",43,"Epinephelus areolatus","eez","Kenya",0.5
"50492",44,"Epinephelus areolatus","eez","Somalia",0.5
"50493",45,"Epinephelus areolatus","eez","Eritrea",0.5
"50494",46,"Epinephelus areolatus","eez","Djibouti",0.5
"50495",47,"Epinephelus areolatus","eez","Yemen",0.5
"50496",48,"Epinephelus areolatus","eez","Oman",0.5
"50497",49,"Epinephelus areolatus","eez","Sudan",0.5
"50498",50,"Epinephelus areolatus","eez","Saudi Arabia",0.5
"50499",51,"Epinephelus areolatus","eez","Kuwait",0.5
"50500",52,"Epinephelus areolatus","eez","Bahrain",0.5
"50501",53,"Epinephelus areolatus","eez","Pakistan",0.5
"50502",54,"Epinephelus areolatus","eez","United Arab Emirates",0.5
"50503",102,"Epinephelus areolatus","eez","South Africa",0.5
"50504",190,"Epinephelus areolatus","eez","Qatar",0.5
"50505",191,"Epinephelus areolatus","eez","Iran",0.5
"50506",202,"Epinephelus areolatus","eez","Tanzania",0.5
"50507",203,"Epinephelus areolatus","eez","India",0.5
"50508",204,"Epinephelus areolatus","eez","Bangladesh",0.5
"50509",205,"Epinephelus areolatus","eez","Myanmar",0.5
"50510",206,"Epinephelus areolatus","eez","Malaysia",0.5
"50511",207,"Epinephelus areolatus","eez","Vietnam",0.5
"50512",208,"Epinephelus areolatus","eez","Singapore",0.5
"50513",209,"Epinephelus areolatus","eez","China",0.5
"50514",210,"Epinephelus areolatus","eez","Japan",0.5
"50515",212,"Epinephelus areolatus","eez","Kiribati",0.5
"50516",214,"Epinephelus areolatus","eez","Egypt",0.5
"50517",216,"Epinephelus areolatus","eez","Indonesia",0.5
"50518",231,"Epinephelus areolatus","eez","East Timor",0.5
"50519",237,"Epinephelus areolatus","eez","Oecussi Ambeno",0.5
"50520",247,"Epinephelus areolatus","eez","Brunei",0.5
"50521",269,"Epinephelus areolatus","fao","Indian Ocean, Western",0.5
"50522",274,"Epinephelus areolatus","fao","Pacific, Western Central",0.5
"50523",276,"Epinephelus areolatus","fao","Pacific, Southwest",0.5
"50524",1,"Epinephelus areolatus","eez","Cocos Islands",0
"50525",2,"Epinephelus areolatus","eez","Christmas Island",0
"50526",3,"Epinephelus areolatus","eez","Norfolk Island",0
"50527",5,"Epinephelus areolatus","eez","New Caledonia",0
"50528",6,"Epinephelus areolatus","eez","Vanuatu",0
"50529",7,"Epinephelus areolatus","eez","Solomon Islands",0
"50530",8,"Epinephelus areolatus","eez","Palau",0
"50531",9,"Epinephelus areolatus","eez","Micronesia",0
"50532",10,"Epinephelus areolatus","eez","Nauru",0
"50533",11,"Epinephelus areolatus","eez","Marshall Islands",0
"50534",12,"Epinephelus areolatus","eez","Wake Island",0
"50535",13,"Epinephelus areolatus","eez","Northern Mariana Islands and Guam",0
"50536",14,"Epinephelus areolatus","eez","Taiwan",0
"50537",15,"Epinephelus areolatus","eez","Philippines",0
"50538",16,"Epinephelus areolatus","eez","Australia",0
"50539",17,"Epinephelus areolatus","eez","Papua New Guinea",0
"50540",18,"Epinephelus areolatus","eez","Fiji",0
"50541",19,"Epinephelus areolatus","eez","Tuvalu",0
"50542",24,"Epinephelus areolatus","eez","Cambodia",0
"50543",25,"Epinephelus areolatus","eez","Thailand",0
"50544",26,"Epinephelus areolatus","eez","Andaman and Nicobar",0
"50545",28,"Epinephelus areolatus","eez","Comoro Islands",0
"50546",29,"Epinephelus areolatus","eez","Mayotte",0
"50547",30,"Epinephelus areolatus","eez","Glorioso Islands",0
"50548",31,"Epinephelus areolatus","eez","Seychelles",0
"50549",32,"Epinephelus areolatus","eez","R_union",0
"50550",33,"Epinephelus areolatus","eez","Juan de Nova Island",0
"50551",34,"Epinephelus areolatus","eez","Bassas da India",0
"50552",35,"Epinephelus areolatus","eez","Ile Europa",0
"50553",36,"Epinephelus areolatus","eez","Ile Tromelin",0
"50554",37,"Epinephelus areolatus","eez","Mauritius",0
"50555",38,"Epinephelus areolatus","eez","British Indian Ocean Territory",0
"50556",39,"Epinephelus areolatus","eez","Maldives",0
"50557",40,"Epinephelus areolatus","eez","Sri Lanka",0
"50558",41,"Epinephelus areolatus","eez","Mozambique",0
"50559",42,"Epinephelus areolatus","eez","Madagascar",0
"50560",43,"Epinephelus areolatus","eez","Kenya",0
"50561",44,"Epinephelus areolatus","eez","Somalia",0
"50562",45,"Epinephelus areolatus","eez","Eritrea",0
"50563",46,"Epinephelus areolatus","eez","Djibouti",0
"50564",47,"Epinephelus areolatus","eez","Yemen",0
"50565",48,"Epinephelus areolatus","eez","Oman",0
"50566",49,"Epinephelus areolatus","eez","Sudan",0
"50567",50,"Epinephelus areolatus","eez","Saudi Arabia",0
"50568",51,"Epinephelus areolatus","eez","Kuwait",0
"50569",52,"Epinephelus areolatus","eez","Bahrain",0
"50570",53,"Epinephelus areolatus","eez","Pakistan",0
"50571",54,"Epinephelus areolatus","eez","United Arab Emirates",0
"50572",102,"Epinephelus areolatus","eez","South Africa",0
"50573",190,"Epinephelus areolatus","eez","Qatar",0
"50574",191,"Epinephelus areolatus","eez","Iran",0
"50575",202,"Epinephelus areolatus","eez","Tanzania",0
"50576",203,"Epinephelus areolatus","eez","India",0
"50577",204,"Epinephelus areolatus","eez","Bangladesh",0
"50578",205,"Epinephelus areolatus","eez","Myanmar",0
"50579",206,"Epinephelus areolatus","eez","Malaysia",0
"50580",207,"Epinephelus areolatus","eez","Vietnam",0
"50581",208,"Epinephelus areolatus","eez","Singapore",0
"50582",209,"Epinephelus areolatus","eez","China",0
"50583",210,"Epinephelus areolatus","eez","Japan",0
"50584",212,"Epinephelus areolatus","eez","Kiribati",0
"50585",214,"Epinephelus areolatus","eez","Egypt",0
"50586",216,"Epinephelus areolatus","eez","Indonesia",0
"50587",231,"Epinephelus areolatus","eez","East Timor",0
"50588",237,"Epinephelus areolatus","eez","Oecussi Ambeno",0
"50589",247,"Epinephelus areolatus","eez","Brunei",0
"50590",269,"Epinephelus areolatus","fao","Indian Ocean, Western",0
"50591",274,"Epinephelus areolatus","fao","Pacific, Western Central",0
"50592",276,"Epinephelus areolatus","fao","Pacific, Southwest",0
"50593",57,"Epinephelus aeneus","eez","Madeira",0.5
"50594",58,"Epinephelus aeneus","eez","Canary Islands",0.5
"50595",61,"Epinephelus aeneus","eez","Tunisia",0.5
"50596",62,"Epinephelus aeneus","eez","Morocco",0.5
"50597",63,"Epinephelus aeneus","eez","Western Sahara",0.5
"50598",64,"Epinephelus aeneus","eez","Mauritania",0.5
"50599",65,"Epinephelus aeneus","eez","Gambia",0.5
"50600",66,"Epinephelus aeneus","eez","Senegal",0.5
"50601",67,"Epinephelus aeneus","eez","Libya",0.5
"50602",68,"Epinephelus aeneus","eez","Malta",0.5
"50603",76,"Epinephelus aeneus","eez","Turkey",0.5
"50604",77,"Epinephelus aeneus","eez","Syria",0.5
"50605",78,"Epinephelus aeneus","eez","Lebanon",0.5
"50606",79,"Epinephelus aeneus","eez","Israel",0.5
"50607",80,"Epinephelus aeneus","eez","Greece",0.5
"50608",81,"Epinephelus aeneus","eez","Cyprus",0.5
"50609",84,"Epinephelus aeneus","eez","Algeria",0.5
"50610",85,"Epinephelus aeneus","eez","Ascension",0.5
"50611",86,"Epinephelus aeneus","eez","Saint Helena",0.5
"50612",96,"Epinephelus aeneus","eez","Sierra Leone",0.5
"50613",97,"Epinephelus aeneus","eez","Liberia",0.5
"50614",98,"Epinephelus aeneus","eez","Togo",0.5
"50615",99,"Epinephelus aeneus","eez","Benin",0.5
"50616",100,"Epinephelus aeneus","eez","R_publique du Congo",0.5
"50617",103,"Epinephelus aeneus","eez","Sao Tome and Principe",0.5
"50618",104,"Epinephelus aeneus","eez","Equatorial Guinea",0.5
"50619",106,"Epinephelus aeneus","eez","Ghana",0.5
"50620",182,"Epinephelus aeneus","eez","Spain",0.5
"50621",183,"Epinephelus aeneus","eez","Portugal",0.5
"50622",184,"Epinephelus aeneus","eez","Italy",0.5
"50623",193,"Epinephelus aeneus","eez","Guinea Bissau",0.5
"50624",194,"Epinephelus aeneus","eez","Guinea",0.5
"50625",195,"Epinephelus aeneus","eez","Ivory Coast",0.5
"50626",196,"Epinephelus aeneus","eez","Nigeria",0.5
"50627",197,"Epinephelus aeneus","eez","Cameroon",0.5
"50628",198,"Epinephelus aeneus","eez","Gabon",0.5
"50629",199,"Epinephelus aeneus","eez","Democratic Republic of the Congo",0.5
"50630",200,"Epinephelus aeneus","eez","Angola",0.5
"50631",214,"Epinephelus aeneus","eez","Egypt",0.5
"50632",264,"Epinephelus aeneus","fao","Atlantic, Eastern Central",0.5
"50633",267,"Epinephelus aeneus","fao","Atlantic, Southeast",0.5
"50634",57,"Epinephelus aeneus","eez","Madeira",0
"50635",58,"Epinephelus aeneus","eez","Canary Islands",0
"50636",61,"Epinephelus aeneus","eez","Tunisia",0
"50637",62,"Epinephelus aeneus","eez","Morocco",0
"50638",63,"Epinephelus aeneus","eez","Western Sahara",0
"50639",64,"Epinephelus aeneus","eez","Mauritania",0
"50640",65,"Epinephelus aeneus","eez","Gambia",0
"50641",66,"Epinephelus aeneus","eez","Senegal",0
"50642",67,"Epinephelus aeneus","eez","Libya",0
"50643",68,"Epinephelus aeneus","eez","Malta",0
"50644",76,"Epinephelus aeneus","eez","Turkey",0
"50645",77,"Epinephelus aeneus","eez","Syria",0
"50646",78,"Epinephelus aeneus","eez","Lebanon",0
"50647",79,"Epinephelus aeneus","eez","Israel",0
"50648",80,"Epinephelus aeneus","eez","Greece",0
"50649",81,"Epinephelus aeneus","eez","Cyprus",0
"50650",84,"Epinephelus aeneus","eez","Algeria",0
"50651",85,"Epinephelus aeneus","eez","Ascension",0
"50652",86,"Epinephelus aeneus","eez","Saint Helena",0
"50653",96,"Epinephelus aeneus","eez","Sierra Leone",0
"50654",97,"Epinephelus aeneus","eez","Liberia",0
"50655",98,"Epinephelus aeneus","eez","Togo",0
"50656",99,"Epinephelus aeneus","eez","Benin",0
"50657",100,"Epinephelus aeneus","eez","R_publique du Congo",0
"50658",103,"Epinephelus aeneus","eez","Sao Tome and Principe",0
"50659",104,"Epinephelus aeneus","eez","Equatorial Guinea",0
"50660",106,"Epinephelus aeneus","eez","Ghana",0
"50661",182,"Epinephelus aeneus","eez","Spain",0
"50662",183,"Epinephelus aeneus","eez","Portugal",0
"50663",184,"Epinephelus aeneus","eez","Italy",0
"50664",193,"Epinephelus aeneus","eez","Guinea Bissau",0
"50665",194,"Epinephelus aeneus","eez","Guinea",0
"50666",195,"Epinephelus aeneus","eez","Ivory Coast",0
"50667",196,"Epinephelus aeneus","eez","Nigeria",0
"50668",197,"Epinephelus aeneus","eez","Cameroon",0
"50669",198,"Epinephelus aeneus","eez","Gabon",0
"50670",199,"Epinephelus aeneus","eez","Democratic Republic of the Congo",0
"50671",200,"Epinephelus aeneus","eez","Angola",0
"50672",214,"Epinephelus aeneus","eez","Egypt",0
"50673",264,"Epinephelus aeneus","fao","Atlantic, Eastern Central",0
"50674",267,"Epinephelus aeneus","fao","Atlantic, Southeast",0
"50675",1,"Epigonus telescopus","eez","Cocos Islands",0.5
"50676",2,"Epigonus telescopus","eez","Christmas Island",0.5
"50677",3,"Epigonus telescopus","eez","Norfolk Island",0.5
"50678",5,"Epigonus telescopus","eez","New Caledonia",0.5
"50679",16,"Epigonus telescopus","eez","Australia",0.5
"50680",25,"Epigonus telescopus","eez","Thailand",0.5
"50681",26,"Epigonus telescopus","eez","Andaman and Nicobar",0.5
"50682",40,"Epigonus telescopus","eez","Sri Lanka",0.5
"50683",55,"Epigonus telescopus","eez","Azores",0.5
"50684",56,"Epigonus telescopus","eez","Cape Verde",0.5
"50685",57,"Epigonus telescopus","eez","Madeira",0.5
"50686",58,"Epigonus telescopus","eez","Canary Islands",0.5
"50687",61,"Epigonus telescopus","eez","Tunisia",0.5
"50688",62,"Epigonus telescopus","eez","Morocco",0.5
"50689",63,"Epigonus telescopus","eez","Western Sahara",0.5
"50690",64,"Epigonus telescopus","eez","Mauritania",0.5
"50691",65,"Epigonus telescopus","eez","Gambia",0.5
"50692",66,"Epigonus telescopus","eez","Senegal",0.5
"50693",67,"Epigonus telescopus","eez","Libya",0.5
"50694",68,"Epigonus telescopus","eez","Malta",0.5
"50695",76,"Epigonus telescopus","eez","Turkey",0.5
"50696",80,"Epigonus telescopus","eez","Greece",0.5
"50697",84,"Epigonus telescopus","eez","Algeria",0.5
"50698",85,"Epigonus telescopus","eez","Ascension",0.5
"50699",86,"Epigonus telescopus","eez","Saint Helena",0.5
"50700",88,"Epigonus telescopus","eez","Tristan da Cunha",0.5
"50701",96,"Epigonus telescopus","eez","Sierra Leone",0.5
"50702",97,"Epigonus telescopus","eez","Liberia",0.5
"50703",98,"Epigonus telescopus","eez","Togo",0.5
"50704",99,"Epigonus telescopus","eez","Benin",0.5
"50705",100,"Epigonus telescopus","eez","R_publique du Congo",0.5
"50706",101,"Epigonus telescopus","eez","Namibia",0.5
"50707",102,"Epigonus telescopus","eez","South Africa",0.5
"50708",103,"Epigonus telescopus","eez","Sao Tome and Principe",0.5
"50709",104,"Epigonus telescopus","eez","Equatorial Guinea",0.5
"50710",106,"Epigonus telescopus","eez","Ghana",0.5
"50711",108,"Epigonus telescopus","eez","Bermuda",0.5
"50712",110,"Epigonus telescopus","eez","Bahamas",0.5
"50713",111,"Epigonus telescopus","eez","Turks and Caicos Islands",0.5
"50714",112,"Epigonus telescopus","eez","Cuba",0.5
"50715",113,"Epigonus telescopus","eez","Cayman Islands",0.5
"50716",114,"Epigonus telescopus","eez","Haiti",0.5
"50717",115,"Epigonus telescopus","eez","Dominican Republic",0.5
"50718",116,"Epigonus telescopus","eez","Puerto Rico and Virgin Islands of the United States",0.5
"50719",117,"Epigonus telescopus","eez","British Virgin Islands",0.5
"50720",118,"Epigonus telescopus","eez","Anguilla",0.5
"50721",119,"Epigonus telescopus","eez","Saint Kitts and Nevis",0.5
"50722",120,"Epigonus telescopus","eez","Antigua and Barbuda",0.5
"50723",121,"Epigonus telescopus","eez","Montserrat",0.5
"50724",122,"Epigonus telescopus","eez","Saint Lucia",0.5
"50725",123,"Epigonus telescopus","eez","Dominica",0.5
"50726",124,"Epigonus telescopus","eez","Barbados",0.5
"50727",125,"Epigonus telescopus","eez","Grenada",0.5
"50728",126,"Epigonus telescopus","eez","Trinidad and Tobago",0.5
"50729",127,"Epigonus telescopus","eez","Saint Vincent and the Grenadines",0.5
"50730",129,"Epigonus telescopus","eez","Panama",0.5
"50731",130,"Epigonus telescopus","eez","Costa Rica",0.5
"50732",131,"Epigonus telescopus","eez","Nicaragua",0.5
"50733",132,"Epigonus telescopus","eez","Colombia",0.5
"50734",133,"Epigonus telescopus","eez","Honduras",0.5
"50735",135,"Epigonus telescopus","eez","Mexico",0.5
"50736",136,"Epigonus telescopus","eez","Guatemala",0.5
"50737",139,"Epigonus telescopus","eez","Venezuela",0.5
"50738",140,"Epigonus telescopus","eez","Guadeloupe and Martinique",0.5
"50739",141,"Epigonus telescopus","eez","Faeroe Islands",0.5
"50740",143,"Epigonus telescopus","eez","Iceland",0.5
"50741",145,"Epigonus telescopus","eez","Greenland",0.5
"50742",147,"Epigonus telescopus","eez","French Polynesia",0.5
"50743",155,"Epigonus telescopus","eez","Tonga",0.5
"50744",162,"Epigonus telescopus","eez","New Zealand",0.5
"50745",163,"Epigonus telescopus","eez","United States",0.5
"50746",164,"Epigonus telescopus","eez","Belize",0.5
"50747",166,"Epigonus telescopus","eez","Jamaica",0.5
"50748",167,"Epigonus telescopus","eez","Guyana",0.5
"50749",168,"Epigonus telescopus","eez","Suriname",0.5
"50750",169,"Epigonus telescopus","eez","French Guiana",0.5
"50751",171,"Epigonus telescopus","eez","Brazil",0.5
"50752",172,"Epigonus telescopus","eez","Argentina",0.5
"50753",173,"Epigonus telescopus","eez","Uruguay",0.5
"50754",175,"Epigonus telescopus","eez","Denmark",0.5
"50755",179,"Epigonus telescopus","eez","France",0.5
"50756",180,"Epigonus telescopus","eez","United Kingdom",0.5
"50757",181,"Epigonus telescopus","eez","Ireland",0.5
"50758",182,"Epigonus telescopus","eez","Spain",0.5
"50759",183,"Epigonus telescopus","eez","Portugal",0.5
"50760",184,"Epigonus telescopus","eez","Italy",0.5
"50761",187,"Epigonus telescopus","eez","Croatia",0.5
"50762",188,"Epigonus telescopus","eez","Slovenia",0.5
"50763",193,"Epigonus telescopus","eez","Guinea Bissau",0.5
"50764",194,"Epigonus telescopus","eez","Guinea",0.5
"50765",195,"Epigonus telescopus","eez","Ivory Coast",0.5
"50766",196,"Epigonus telescopus","eez","Nigeria",0.5
"50767",197,"Epigonus telescopus","eez","Cameroon",0.5
"50768",198,"Epigonus telescopus","eez","Gabon",0.5
"50769",199,"Epigonus telescopus","eez","Democratic Republic of the Congo",0.5
"50770",200,"Epigonus telescopus","eez","Angola",0.5
"50771",203,"Epigonus telescopus","eez","India",0.5
"50772",204,"Epigonus telescopus","eez","Bangladesh",0.5
"50773",205,"Epigonus telescopus","eez","Myanmar",0.5
"50774",206,"Epigonus telescopus","eez","Malaysia",0.5
"50775",216,"Epigonus telescopus","eez","Indonesia",0.5
"50776",218,"Epigonus telescopus","eez","Canada",0.5
"50777",219,"Epigonus telescopus","eez","Saint Pierre and Miquelon",0.5
"50778",221,"Epigonus telescopus","eez","Northern Saint-Martin",0.5
"50779",223,"Epigonus telescopus","eez","Norway",0.5
"50780",228,"Epigonus telescopus","eez","Guernsey",0.5
"50781",231,"Epigonus telescopus","eez","East Timor",0.5
"50782",237,"Epigonus telescopus","eez","Oecussi Ambeno",0.5
"50783",244,"Epigonus telescopus","eez","Curaçao",0.5
"50784",245,"Epigonus telescopus","eez","Bonaire",0.5
"50785",248,"Epigonus telescopus","eez","Saba",0.5
"50786",250,"Epigonus telescopus","eez","Aruba",0.5
"50787",261,"Epigonus telescopus","fao","Atlantic, Northwest",0.5
"50788",262,"Epigonus telescopus","fao","Atlantic, Northeast",0.5
"50789",263,"Epigonus telescopus","fao","Atlantic, Western-Central",0.5
"50790",264,"Epigonus telescopus","fao","Atlantic, Eastern Central",0.5
"50791",266,"Epigonus telescopus","fao","Atlantic, Southwest",0.5
"50792",267,"Epigonus telescopus","fao","Atlantic, Southeast",0.5
"50793",270,"Epigonus telescopus","fao","Indian Ocean, Eastern",0.5
"50794",276,"Epigonus telescopus","fao","Pacific, Southwest",0.5
"50795",1,"Epigonus telescopus","eez","Cocos Islands",0
"50796",2,"Epigonus telescopus","eez","Christmas Island",0
"50797",3,"Epigonus telescopus","eez","Norfolk Island",0
"50798",5,"Epigonus telescopus","eez","New Caledonia",0
"50799",16,"Epigonus telescopus","eez","Australia",0
"50800",25,"Epigonus telescopus","eez","Thailand",0
"50801",26,"Epigonus telescopus","eez","Andaman and Nicobar",0
"50802",40,"Epigonus telescopus","eez","Sri Lanka",0
"50803",55,"Epigonus telescopus","eez","Azores",0
"50804",56,"Epigonus telescopus","eez","Cape Verde",0
"50805",57,"Epigonus telescopus","eez","Madeira",0
"50806",58,"Epigonus telescopus","eez","Canary Islands",0
"50807",61,"Epigonus telescopus","eez","Tunisia",0
"50808",62,"Epigonus telescopus","eez","Morocco",0
"50809",63,"Epigonus telescopus","eez","Western Sahara",0
"50810",64,"Epigonus telescopus","eez","Mauritania",0
"50811",65,"Epigonus telescopus","eez","Gambia",0
"50812",66,"Epigonus telescopus","eez","Senegal",0
"50813",67,"Epigonus telescopus","eez","Libya",0
"50814",68,"Epigonus telescopus","eez","Malta",0
"50815",76,"Epigonus telescopus","eez","Turkey",0
"50816",80,"Epigonus telescopus","eez","Greece",0
"50817",84,"Epigonus telescopus","eez","Algeria",0
"50818",85,"Epigonus telescopus","eez","Ascension",0
"50819",86,"Epigonus telescopus","eez","Saint Helena",0
"50820",88,"Epigonus telescopus","eez","Tristan da Cunha",0
"50821",96,"Epigonus telescopus","eez","Sierra Leone",0
"50822",97,"Epigonus telescopus","eez","Liberia",0
"50823",98,"Epigonus telescopus","eez","Togo",0
"50824",99,"Epigonus telescopus","eez","Benin",0
"50825",100,"Epigonus telescopus","eez","R_publique du Congo",0
"50826",101,"Epigonus telescopus","eez","Namibia",0
"50827",102,"Epigonus telescopus","eez","South Africa",0
"50828",103,"Epigonus telescopus","eez","Sao Tome and Principe",0
"50829",104,"Epigonus telescopus","eez","Equatorial Guinea",0
"50830",106,"Epigonus telescopus","eez","Ghana",0
"50831",108,"Epigonus telescopus","eez","Bermuda",0
"50832",110,"Epigonus telescopus","eez","Bahamas",0
"50833",111,"Epigonus telescopus","eez","Turks and Caicos Islands",0
"50834",112,"Epigonus telescopus","eez","Cuba",0
"50835",113,"Epigonus telescopus","eez","Cayman Islands",0
"50836",114,"Epigonus telescopus","eez","Haiti",0
"50837",115,"Epigonus telescopus","eez","Dominican Republic",0
